,AWA_fs_COG_deg,AWA_fs_COW_deg,Circulation_magnitude,F_sails_COG.x,F_sails_COG.y,F_sails_COG.z,F_sails_COW.x,F_sails_COW.y,F_sails_COW.z,M_sails_COG.x,M_sails_COG.y,M_sails_COG.z,Pressure,V_app_fs_COG.x,V_app_fs_COG.y,V_app_fs_COG.z,V_app_fs_length,V_induced_COG.x,V_induced_COG.y,V_induced_COG.z,V_induced_length,AWA_infs_COG_deg,AWA_infs_COW_deg,TWS_COG.x,TWS_COG.y,TWS_COG.z,TWS_length,V_app_infs_COG.x,V_app_infs_COG.y,V_app_infs_COG.z,V_app_infs_length,cp_points_COG.x,cp_points_COG.y,cp_points_COG.z,cp_points_upright.z,girths,sail_name
45,12.536801586377363,7.536801586377363,0.7975901946992108,-1.3736439562016554,6.1896310221000945,-1.115317301367434,-1.9078787152989396,6.04635664808672,-1.1153173013674342,-18.35247636939333,-3.506165815910901,3.1451996118602215,-5.916356838878843,7.792139939615482,1.7327275306022871,0.019113970801254185,7.982490518487176,0.19590567215170734,-0.756238549211976,0.019113970801254185,0.781435294554346,18.14179109889838,13.14179109889838,2.966234267463775,2.488966079814263,0.0,3.872143834614404,7.596234267463775,2.488966079814263,0.0,7.99360539385432,0.3788571161253752,0.5825482282613756,2.8600655173668272,1.513532557267534,0.034701082455079184,jib
46,13.55315547669568,8.55315547669568,1.0419019216108802,-1.9385158680002992,8.181164934796955,-1.470711842718492,-2.6441747363019417,7.981080341955141,-1.4707118427184922,-31.124746596662924,-6.5522239050631255,4.576688996830862,-8.039291041410996,7.885435646242024,1.9008646059015226,0.1803512595455324,8.113316717459831,0.1813094986519583,-0.6786335107337332,0.1803512595455324,0.7252193826780118,18.511593740743262,13.511593740743262,3.0741261475900648,2.5794981166352557,0.0,4.012986681391027,7.704126147590065,2.5794981166352557,0.0,8.124491998377854,0.3863057962184565,0.7305885838120926,3.6731029815182854,2.1385312224165305,0.1037136331921428,jib
47,14.482531421139688,9.482531421139688,1.1788763941904246,-2.35337754538982,9.338452797046656,-1.6748174760518932,-3.1583220229660527,9.0978067968638,-1.6748174760518937,-43.3651760513656,-9.897988806358727,5.745539710970206,-9.437284410273978,7.955551832473019,2.054858052552723,0.2787037341933742,8.221369858287542,0.16237902446455346,-0.5993590839971819,0.2787037341933742,0.6806423661581256,18.80793684065514,13.807936840655142,3.1631728080084662,2.6542171365499048,0.0,4.129228840991904,7.793172808008466,2.6542171365499048,0.0,8.232764482446813,0.3938824394970881,0.878434123836527,4.486177757674492,2.7635374863351267,0.1727270229877545,jib
48,15.354184762516184,10.354184762516184,1.2612716661380339,-2.6877454833369536,10.061467557836972,-1.800189399461412,-3.554432478455057,9.788928182222401,-1.8001893994614124,-55.165717521037294,-13.520889539490755,6.794516538752076,-10.473636640351053,8.011346505149755,2.1998018717323,0.33372865189617446,8.314576111477274,0.14203020080045556,-0.5183072445137452,0.33372865189617446,0.6326055570031668,19.05521988642331,14.055219886423309,3.2393163043492983,2.7181091162460453,0.0,4.228627116150472,7.869316304349298,2.7181091162460453,0.0,8.325518378198295,0.4012240824195725,1.0259950085158143,5.2992997170950815,3.3885230416229626,0.24173812612979279,jib
49,16.18784233766854,11.187842337668538,1.305149694218593,-2.956528616417575,10.47161755434221,-1.8689772630444779,-3.8579397381498235,10.17409144056158,-1.8689772630444783,-66.2001980964878,-17.309122059084153,7.741278594824996,-11.25944572809407,8.056893034164228,2.338890019968567,0.35930184338508553,8.397203683615906,0.12086286674824633,-0.43519867417114305,0.35930184338508553,0.5771512221409962,19.26739113469278,14.26739113469278,3.3060301674159804,2.77408869413971,0.0,4.315715879297234,7.93603016741598,2.77408869413971,0.0,8.40691042542326,0.4080310372433604,1.1731777609897738,6.1124802547001735,4.013459984790733,0.3107438615061229,jib
50,16.978886464728685,11.978886464728685,1.310914858675593,-3.145827456364247,10.569549619559195,-1.8816613579754335,-4.055053580742415,10.255152363707095,-1.881661357975434,-75.68546792655366,-21.007802824257727,8.529913543789661,-11.779727052829633,8.095410022112373,2.4717535856475723,0.3499880836403784,8.471583138526668,0.09988039380886982,-0.3522610841781055,0.3499880836403784,0.5065132013916456,19.453179857917473,14.453179857917473,3.3655296283035034,2.8240146698256776,0.0,4.393386909251148,7.995529628303503,2.8240146698256776,0.0,8.47959626942638,0.41417731172232364,1.3199216911419023,6.925727672380354,4.638321066003821,0.37974122018136797,jib
51,17.73413516995013,12.734135169950129,1.2582021649195436,-3.189139516845891,10.18809372459686,-1.808972381021212,-4.0649547539067425,9.871373128788566,-1.8089723810212124,-81.49844412566671,-23.921740674395487,8.951475902156727,-11.814237844264706,8.128877861452288,2.599593071492883,0.30999491672412294,8.540060671456482,0.0795595646197099,-0.2695556502570588,0.30999491672412294,0.4184337717044115,19.618414816100355,14.618414816100355,3.4193182968325786,2.869148721749942,0.0,4.46360302923248,8.049318296832578,2.869148721749942,0.0,8.545381175304179,0.4196636159072989,1.4661960148781732,7.739046985721428,5.263079937730629,0.44872729285273644,jib
52,18.475000519715778,13.475000519715778,1.1482253743879671,-3.065514841298737,9.330670153414705,-1.65220347398255,-3.8670711193776253,9.027986913577262,-1.6522034739825504,-82.46333075416005,-25.516272651166485,8.90243899664418,-11.305158292364162,8.156476718791707,2.725162222011506,0.2564995054458565,8.603511701437023,0.05801077370569778,-0.18522627326111865,0.2564995054458565,0.32166134126765256,19.76718306439981,14.76718306439981,3.468465945086008,2.910388495272625,0.0,4.527760727516045,8.098465945086009,2.910388495272625,0.0,8.60555122331702,0.4245043557805867,1.611973560719802,8.552442764035199,5.887711360490533,0.5176992925687766,jib
53,19.163677151854927,14.163677151854927,0.9726498829550844,-2.728737569056057,7.9285289119731335,-1.3999464650471314,-3.4093707249967036,7.660533316180232,-1.3999464650471316,-76.7179879695622,-24.95695876556749,8.194089669582937,-10.083518564149268,8.180356819365146,2.8428880640783234,0.15562968563615467,8.661666746998758,0.036594691157625314,-0.10550844174530258,0.15562968563615467,0.19155104215757277,19.902461816376768,14.902461816376768,3.5137621282075218,2.948396505823626,0.0,4.5868906951418,8.143762128207522,2.948396505823626,0.0,8.661056722847396,0.42871470825895985,1.7572275049602402,9.365919499085148,6.512190314579532,0.5866544566458413,jib
54,19.80363268724864,14.80363268724864,0.6602302560547828,-1.942242032829466,5.3964136079906,-0.9500509687301498,-2.405179651693639,5.206601078023411,-0.95005096873015,-56.73962479867111,-19.360299922932715,6.026937964930449,-7.241312040829735,8.200898541724206,2.9530925146110008,0.008398261838546207,8.716396206134025,0.015091529306707036,-0.0305838380461078,0.008398261838546207,0.03512344243314612,20.026487308397705,15.026487308397705,3.5558070124174983,2.9836763526571084,0.0,4.641776393468635,8.185807012417499,2.9836763526571084,0.0,8.712620789518429,0.4323106133795578,1.901931389379309,10.179481602076025,7.136490332019725,0.6555898624814199,jib
